Customer_ID,Age,Gender,Credit_Score,Tenure_Years,Balance,Products_Count,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Segment,Exited
CUST-2828,30,Male,653,7,158866.32,2,1,0,58541.38,Silver,0
CUST-2829,62,Female,729,6,72616.64,2,1,0,72920.06,Standard,1
CUST-2830,50,Male,479,8,187813.27,1,0,0,94154.68,Standard,1
CUST-2831,23,Male,433,8,107251.76,2,0,0,142747.86,Silver,1
CUST-2832,41,Male,625,5,119593.64,2,1,1,105336.57,Gold,0
CUST-2833,36,Male,536,6,7240.95,3,1,1,66639.57,Standard,1
CUST-2834,33,Male,395,1,34883.56,3,1,0,26308.57,VIP,1
CUST-2835,57,Female,736,8,126953.84,1,1,0,147708.21,Standard,1
CUST-2836,45,Male,532,0,84554.2,1,1,0,86623.07,Standard,1
CUST-2837,50,Female,617,0,102124.59,2,1,1,142311.89,Standard,0
CUST-2838,65,Male,645,2,13531.31,2,0,1,93668.15,Silver,0
CUST-2839,58,Female,671,5,166992.91,1,1,1,100683.11,Silver,0
CUST-2840,30,Male,449,4,157116.61,1,0,0,113989.03,Standard,1
CUST-2841,60,Female,427,1,37885.44,1,1,0,65121.97,Standard,1
CUST-2842,62,Female,621,8,127231.54,2,1,0,112373.0,Silver,1
CUST-2843,42,Male,688,9,163844.73,4,1,1,90848.99,Silver,0
CUST-2844,59,Female,511,3,128529.97,2,0,0,109059.99,Standard,1
CUST-2845,53,Female,393,3,62769.22,1,1,0,129479.16,Gold,1
CUST-2846,44,Female,587,4,131566.12,1,0,1,48028.64,Silver,0
CUST-2847,55,Female,483,7,42881.89,1,0,0,101693.86,Standard,1
CUST-2848,24,Male,810,9,64332.74,2,1,1,31513.92,Standard,0
CUST-2849,22,Female,541,3,48773.86,2,1,1,37764.39,Silver,0
CUST-2850,60,Male,705,4,111828.1,1,0,1,109324.28,Standard,0
CUST-2851,62,Male,627,3,22537.1,2,1,0,33867.21,Silver,1
CUST-2852,68,Female,367,5,186728.77,3,1,0,99419.72,Standard,1
CUST-2853,48,Male,361,2,67368.96,3,1,0,52501.57,Silver,1
CUST-2854,40,Female,529,7,44575.06,1,0,0,63010.6,Standard,1
CUST-2855,59,Female,472,5,99813.41,1,1,1,41204.56,VIP,1
CUST-2856,27,Female,595,9,56122.57,1,0,0,56083.44,Gold,0
CUST-2857,49,Female,571,4,107445.91,2,1,1,127661.47,Gold,0
CUST-2858,60,Male,722,1,70353.32,4,1,0,104859.8,Standard,1
CUST-2859,47,Male,400,9,27281.3,1,1,1,143719.97,Gold,0
CUST-2860,56,Male,837,9,53913.15,1,1,0,31093.11,Silver,1
CUST-2861,48,Male,420,6,88249.53,3,0,0,124051.5,Silver,1
CUST-2862,35,Male,829,1,7028.35,2,0,0,112384.65,Standard,0
CUST-2863,53,Male,397,0,154357.86,4,0,0,57611.54,Silver,1
CUST-2864,19,Female,368,6,124743.09,1,0,1,116145.84,Gold,0
CUST-2865,31,Female,611,4,120670.56,1,1,0,114568.57,Standard,0
CUST-2866,30,Male,433,0,109663.94,1,1,1,82418.15,Standard,0
CUST-2867,46,Female,504,3,118472.32,1,1,0,111079.95,Standard,1
CUST-2868,29,Male,402,3,186995.74,2,0,0,80572.61,Standard,1
CUST-2869,56,Male,456,9,2705.27,1,1,1,66943.2,Silver,1
CUST-2870,19,Female,706,6,10512.14,1,0,0,83311.37,Gold,0
CUST-2871,49,Female,653,8,39107.19,3,1,0,136891.19,Standard,1
CUST-2872,30,Female,484,1,34292.97,1,0,0,73072.97,Silver,1
CUST-2873,63,Male,792,0,37057.7,2,1,0,75461.02,Standard,1
CUST-2874,44,Female,418,1,134716.83,1,1,1,101050.4,Standard,0
CUST-2875,66,Female,360,6,92437.18,2,0,1,119124.93,Silver,1
CUST-2876,58,Female,492,9,198364.0,1,0,1,116827.61,Standard,1
CUST-2877,34,Female,541,5,46150.3,2,1,0,27474.84,Silver,1
CUST-2878,57,Female,736,3,62855.19,1,0,0,110926.92,Standard,1
CUST-2879,48,Female,727,0,196863.9,1,0,1,81319.26,Silver,0
CUST-2880,51,Female,418,0,166519.87,2,1,0,90511.25,Standard,1
CUST-2881,41,Female,372,4,94490.04,1,1,0,95207.92,VIP,1
CUST-2882,62,Female,530,0,111364.78,1,1,1,116464.95,Gold,1
CUST-2883,52,Male,642,6,168792.41,3,1,1,128916.62,Standard,1
CUST-2884,65,Female,358,0,96715.07,3,0,1,105782.62,Standard,1
CUST-2885,23,Male,620,0,41998.72,1,1,1,95488.4,Standard,0
CUST-2886,36,Male,736,1,165860.46,1,1,1,71721.16,Silver,0
CUST-2887,47,Female,442,9,108016.73,1,1,1,42234.78,Standard,0
CUST-2888,24,Female,803,2,31455.48,1,1,0,144822.21,Silver,0
CUST-2889,27,Female,366,0,101611.58,4,1,1,82730.29,Standard,1
CUST-2890,58,Male,503,8,83227.47,2,1,1,95776.53,Standard,1
CUST-2891,49,Female,754,9,175491.66,2,1,1,118884.14,Standard,0
CUST-2892,51,Male,677,7,26085.03,4,1,1,33551.31,Standard,1
CUST-2893,45,Female,498,4,175166.75,2,0,1,131876.38,Silver,0
CUST-2894,32,Female,726,1,102929.99,2,1,1,124628.22,Standard,0
CUST-2895,47,Female,616,4,81468.52,1,1,0,121803.57,Gold,1
CUST-2896,54,Female,771,5,33231.47,1,1,0,27747.84,Silver,1
CUST-2897,46,Female,677,0,140462.77,2,1,1,90814.86,Standard,0
CUST-2898,39,Female,455,3,185434.54,1,1,0,31783.55,Standard,1
CUST-2899,21,Male,821,8,75700.09,1,0,1,93859.07,Standard,0
CUST-2900,37,Male,730,1,49075.42,1,1,1,114806.04,Silver,0
CUST-2901,49,Female,384,4,111418.52,1,0,0,40231.28,Standard,1
CUST-2902,53,Female,468,0,159441.0,2,1,0,111860.39,Standard,1
CUST-2903,67,Male,363,3,1749.77,2,0,0,81191.61,Standard,1
CUST-2904,21,Female,363,3,126644.11,1,0,1,126444.12,Standard,0
CUST-2905,44,Male,615,5,119706.68,1,1,0,91698.62,VIP,1
CUST-2906,34,Male,489,9,64312.28,2,1,1,67015.19,Gold,0
CUST-2907,29,Female,643,8,90833.18,1,1,1,66498.95,Standard,0
CUST-2908,39,Female,713,2,50145.68,2,1,1,137185.82,Silver,0
CUST-2909,34,Female,468,8,158187.26,2,0,0,81608.95,Gold,1
CUST-2910,27,Male,587,5,127272.45,1,1,0,75719.24,Standard,0
CUST-2911,18,Male,383,6,107009.61,2,1,1,29984.2,Silver,0
CUST-2912,39,Female,518,9,79112.71,2,0,1,70540.58,Standard,0
CUST-2913,43,Female,359,1,58985.49,1,0,0,131203.38,Silver,1
CUST-2914,35,Male,471,9,164724.56,1,1,0,120123.46,Silver,1
CUST-2915,67,Female,750,5,90830.13,4,0,1,52614.15,VIP,1
CUST-2916,31,Male,494,5,100788.04,1,1,0,76632.08,Standard,1
CUST-2917,64,Female,800,1,104644.92,2,1,1,49572.46,Silver,0
CUST-2918,46,Female,795,1,90225.02,2,1,0,144277.1,Standard,0
CUST-2919,29,Male,572,1,51961.6,1,0,1,99764.73,Standard,0
CUST-2920,53,Male,720,9,24947.75,1,1,1,119294.35,VIP,0
CUST-2921,52,Female,606,0,20608.92,2,1,0,114226.08,Silver,1
CUST-2922,69,Female,617,4,151735.04,1,1,0,134211.17,Standard,1
CUST-2923,29,Female,708,7,45482.04,2,1,1,143665.97,Silver,0
CUST-2924,24,Female,353,1,12078.89,3,1,1,29055.77,Standard,1
CUST-2925,46,Female,775,4,159705.96,2,0,1,146912.65,Standard,0
CUST-2926,28,Female,746,7,31658.27,1,1,1,133817.81,Silver,0
CUST-2927,50,Female,703,9,125404.07,3,1,0,72868.43,Silver,1
CUST-2928,23,Male,455,4,68390.01,2,0,1,129633.66,Standard,0
CUST-2929,64,Male,434,1,26169.57,3,0,0,117069.75,Silver,1
CUST-2930,32,Male,563,2,83481.71,2,1,1,124139.3,Standard,0
CUST-2931,49,Female,470,5,3946.96,2,1,0,52586.38,Standard,1
CUST-2932,68,Male,481,4,168367.95,2,0,1,106070.46,Standard,1
CUST-2933,28,Female,687,3,103186.09,1,0,1,28240.74,Gold,0
CUST-2934,40,Female,546,3,28692.84,4,1,1,131028.64,Gold,1
CUST-2935,43,Female,368,4,48159.08,1,1,0,143880.37,Standard,1
CUST-2936,51,Male,479,1,90147.06,1,1,1,107765.43,Standard,0
CUST-2937,63,Male,361,8,38585.01,3,1,1,89083.71,Silver,1
CUST-2938,51,Male,430,1,54451.23,1,1,0,115716.39,Silver,1
CUST-2939,46,Male,679,9,107342.73,3,1,0,65795.16,Standard,1
CUST-2940,21,Male,703,1,166689.19,2,1,0,103298.47,Standard,0
CUST-2941,34,Female,611,9,80966.1,1,0,1,114871.62,VIP,0
CUST-2942,52,Female,741,8,143678.08,1,1,1,42835.1,Silver,0
CUST-2943,30,Female,474,2,175460.16,2,1,0,42508.5,Standard,1
CUST-2944,58,Female,656,9,44043.89,2,0,1,114517.27,Silver,0
CUST-2945,56,Male,616,6,161631.2,3,1,1,78972.81,Standard,1
CUST-2946,32,Female,796,3,151723.04,3,1,1,136150.19,Standard,0
CUST-2947,46,Female,790,5,72030.52,1,0,0,63992.36,Gold,1
CUST-2948,46,Male,732,3,197914.47,1,1,1,30303.84,Standard,0
CUST-2949,28,Female,489,9,53251.9,3,0,0,106234.5,Standard,1
CUST-2950,69,Male,678,6,51705.85,2,1,1,110529.9,Silver,1
CUST-2951,49,Female,351,0,154679.57,1,1,0,94198.95,Gold,1
CUST-2952,19,Female,357,2,87496.81,2,0,0,110416.58,Silver,1
CUST-2953,64,Male,599,2,66828.2,3,1,1,90469.29,Standard,1
CUST-2954,31,Female,488,0,36553.9,2,0,1,111579.1,Silver,0
CUST-2955,37,Female,473,5,153301.15,1,1,0,30492.18,Silver,1
CUST-2956,39,Female,658,8,157478.04,2,1,1,71049.67,Standard,0
CUST-2957,28,Male,577,7,113746.24,2,0,0,51352.11,Silver,0
CUST-2958,44,Female,359,6,191505.41,3,1,0,37415.77,Standard,1
CUST-2959,20,Male,818,9,64314.49,4,1,0,54261.58,VIP,0
CUST-2960,34,Male,561,7,44704.19,2,1,1,48913.83,Silver,0
CUST-2961,61,Male,461,5,135815.89,2,1,1,146641.42,Standard,1
CUST-2962,45,Female,357,8,151923.32,4,0,0,60818.24,Silver,1
CUST-2963,46,Female,641,2,45756.29,1,0,1,53869.87,Standard,0
CUST-2964,38,Female,826,9,16245.54,1,1,0,129359.31,Silver,0
CUST-2965,64,Female,711,9,162292.78,3,1,0,77389.53,Standard,1
CUST-2966,33,Male,809,8,195323.89,1,1,1,77683.18,Standard,0
CUST-2967,54,Male,602,3,129289.78,1,1,1,80448.81,Silver,0
CUST-2968,37,Male,363,6,56295.51,1,0,1,77066.81,Gold,0
CUST-2969,23,Male,589,8,199337.85,1,1,0,65820.68,Standard,0
CUST-2970,36,Male,787,1,178760.06,1,1,1,60792.43,Silver,0
CUST-2971,22,Male,591,1,103162.75,1,0,1,135244.96,Silver,0
CUST-2972,20,Male,818,8,165238.94,4,1,0,45213.42,Standard,0
CUST-2973,18,Male,691,2,163348.28,2,1,1,47632.79,Standard,0
CUST-2974,55,Male,498,8,187024.99,2,1,1,96464.89,Silver,0
CUST-2975,32,Male,585,4,168343.84,1,0,1,67957.32,Standard,0
CUST-2976,51,Female,655,5,129092.17,2,1,0,77691.17,Gold,1
CUST-2977,52,Female,827,1,122251.44,2,1,1,125818.33,Silver,0
CUST-2978,66,Female,516,7,94004.1,2,0,1,137953.88,Gold,1
CUST-2979,42,Male,369,8,125670.64,1,0,0,123819.21,Standard,1
CUST-2980,41,Male,565,1,159248.1,1,0,1,54366.03,Gold,0
CUST-2981,29,Female,692,5,193838.49,2,1,0,147496.41,Standard,0
CUST-2982,35,Male,484,5,93990.18,2,1,1,70397.06,Silver,0
CUST-2983,32,Male,742,7,115156.99,2,1,1,46133.38,Standard,0
CUST-2984,61,Male,478,9,89516.29,2,1,1,87437.09,Standard,1
CUST-2985,33,Male,759,4,134029.24,1,1,0,115660.72,Standard,0
CUST-2986,44,Male,771,8,126354.18,2,1,1,35408.86,Standard,0
CUST-2987,25,Male,643,0,4548.92,1,1,1,104285.86,Silver,0
CUST-2988,63,Female,595,8,108691.15,2,1,1,132259.74,Silver,1
CUST-2989,42,Male,538,9,18608.89,4,0,1,57722.69,Silver,1
CUST-2990,34,Male,393,6,6250.34,2,1,1,111640.4,Standard,0
CUST-2991,46,Female,435,3,158448.24,1,1,0,74988.58,Standard,1
CUST-2992,25,Male,393,2,52471.32,1,1,1,76766.89,Gold,0
CUST-2993,32,Male,679,9,68790.36,2,1,0,60101.75,Silver,0
CUST-2994,44,Female,724,5,13752.83,3,1,1,103049.22,Standard,0
CUST-2995,63,Male,795,0,36720.55,2,1,1,70124.91,Silver,0
CUST-2996,67,Male,727,2,153355.36,2,0,0,128862.88,Gold,1
CUST-2997,69,Male,739,1,99212.64,1,0,1,145363.18,Gold,0
CUST-2998,24,Male,494,8,176253.02,2,1,1,141885.96,Standard,0
CUST-2999,20,Female,400,2,80051.18,2,0,0,45391.05,Gold,1
CUST-3000,46,Female,591,1,54471.45,4,1,0,26773.79,Standard,1
CUST-3001,61,Male,643,3,70172.36,1,0,1,79808.54,Silver,0
CUST-3002,41,Female,757,1,142841.59,2,1,0,116110.46,Standard,0
CUST-3003,20,Male,400,0,111446.13,1,1,0,147181.91,Silver,1
CUST-3004,37,Male,615,5,180934.05,2,0,1,122927.79,Silver,0
CUST-3005,63,Female,469,9,120831.59,2,1,0,97568.67,Standard,1
CUST-3006,32,Male,549,7,99110.62,1,1,1,28294.11,Silver,0
CUST-3007,42,Male,754,9,157364.79,1,0,1,128192.59,Silver,0
CUST-3008,47,Male,597,9,189559.24,2,0,1,47143.13,Standard,0
CUST-3009,31,Male,419,1,71813.34,2,1,0,31950.81,Standard,1
CUST-3010,24,Male,690,8,50725.37,1,1,1,131294.86,Standard,0
CUST-3011,34,Female,406,2,123627.26,1,0,1,95781.36,Silver,0
CUST-3012,61,Male,731,7,100275.69,2,0,0,41068.95,Gold,1
CUST-3013,37,Male,388,7,197847.93,3,1,0,73317.83,Silver,1
CUST-3014,53,Male,821,2,93010.0,1,0,0,35692.71,Standard,1
CUST-3015,26,Female,638,2,15791.98,2,0,1,104751.35,Standard,0
CUST-3016,55,Female,792,5,195496.44,1,1,1,60303.41,Standard,0
CUST-3017,65,Female,367,0,168873.8,1,0,1,133261.77,VIP,1
CUST-3018,39,Female,789,3,36471.78,1,1,0,69724.5,Standard,0
CUST-3019,19,Female,569,0,181016.45,3,1,1,86829.23,Standard,0
CUST-3020,41,Male,662,2,68792.7,1,1,0,32940.42,Silver,1
CUST-3021,25,Female,593,8,76045.28,2,1,1,59449.08,Gold,0
CUST-3022,28,Female,701,4,181371.9,2,0,0,109595.91,Standard,0
CUST-3023,30,Female,809,4,106493.0,4,1,0,117032.85,Standard,1
CUST-3024,34,Female,653,3,28414.82,2,0,0,55352.73,Silver,0
CUST-3025,25,Male,647,2,74442.18,2,0,1,87977.51,Silver,0
CUST-3026,38,Male,632,4,144697.39,3,0,0,127191.39,Standard,1
CUST-3027,35,Male,423,3,35662.65,2,1,1,72488.77,Silver,0
CUST-3028,47,Female,459,7,118456.01,2,1,1,41721.41,Silver,0
CUST-3029,35,Male,529,3,139359.55,1,1,1,78983.8,Gold,0
CUST-3030,63,Male,775,7,69426.86,1,0,0,100078.58,Standard,1
CUST-3031,64,Female,381,5,139082.26,2,1,1,25924.82,Standard,1
CUST-3032,48,Male,583,4,176957.26,1,0,0,68570.94,Silver,1
CUST-3033,55,Female,631,3,94951.23,1,0,1,100929.48,Silver,0
CUST-3034,49,Male,374,3,77198.96,2,0,1,143988.99,Silver,1
CUST-3035,28,Male,680,3,50980.52,1,1,1,76068.59,Silver,0
CUST-3036,62,Male,628,8,121236.89,2,1,0,45371.53,Standard,1
CUST-3037,42,Female,575,3,176090.56,1,0,1,91777.39,Standard,0
CUST-3038,50,Male,406,8,65607.59,4,1,0,60719.05,Standard,1
CUST-3039,55,Male,529,9,79850.87,3,0,1,51847.42,Gold,1
CUST-3040,58,Female,581,5,81918.48,3,1,0,98800.41,Standard,1
CUST-3041,25,Male,731,9,112601.66,1,0,1,139485.44,Standard,0
CUST-3042,28,Female,692,6,46453.38,2,0,1,129403.03,Standard,0
CUST-3043,39,Female,826,9,164620.02,4,1,0,47786.57,Gold,1
CUST-3044,68,Male,636,2,59824.85,3,1,0,120734.93,Gold,1
CUST-3045,41,Female,413,7,141367.18,2,0,1,53733.58,Gold,0
CUST-3046,58,Male,804,2,103129.93,1,1,0,61337.66,Standard,1
CUST-3047,34,Female,581,0,117593.62,2,1,1,140006.44,Silver,0
CUST-3048,29,Male,638,9,36742.14,2,1,0,138881.27,Standard,0
CUST-3049,63,Female,562,4,147269.62,1,1,1,46078.85,Standard,1
CUST-3050,49,Male,607,1,38535.48,2,1,1,33023.98,Standard,0
CUST-3051,32,Female,367,9,23581.25,2,0,1,61639.76,Standard,0
CUST-3052,33,Male,524,5,109789.22,2,1,0,97721.88,Silver,1
CUST-3053,39,Male,766,9,142150.13,2,1,0,134611.46,Gold,0
CUST-3054,45,Male,578,8,10957.13,2,0,1,39854.67,Standard,0
CUST-3055,37,Male,575,0,14809.67,4,1,0,76869.81,Gold,1
CUST-3056,50,Female,433,3,160733.15,2,1,1,58968.72,Standard,0
CUST-3057,27,Male,640,0,161997.51,2,0,0,26866.12,Standard,0
CUST-3058,57,Female,784,0,49815.64,2,0,1,123555.78,Standard,0
CUST-3059,49,Female,719,7,123430.41,2,1,0,126660.53,Standard,1
CUST-3060,67,Female,595,1,89192.83,2,0,1,52653.63,Standard,1
CUST-3061,50,Male,751,0,126906.51,2,0,1,43905.03,Silver,0
CUST-3062,19,Male,459,7,172712.98,2,1,0,43070.11,Silver,0
CUST-3063,50,Female,603,3,16891.43,2,1,0,82993.4,Gold,1
CUST-3064,50,Male,437,2,155818.9,1,0,0,55811.95,Standard,1
CUST-3065,58,Male,421,3,99112.79,1,1,0,88919.46,Silver,1
CUST-3066,30,Female,730,4,113261.26,1,1,0,73106.47,Silver,0
CUST-3067,47,Female,379,0,131132.34,3,0,1,51361.29,VIP,1
CUST-3068,50,Female,521,0,184602.01,1,1,1,118898.97,Standard,0
CUST-3069,30,Male,658,2,12287.27,1,1,0,43795.49,VIP,0
CUST-3070,69,Female,743,5,6865.79,1,1,0,124862.79,Silver,1
CUST-3071,43,Male,692,0,36474.09,2,1,0,95180.8,Silver,1
CUST-3072,39,Male,785,1,197303.1,1,1,0,129004.64,Standard,0
CUST-3073,56,Female,526,6,143300.2,2,1,0,25594.88,Standard,1
CUST-3074,19,Male,488,0,123313.58,1,1,0,118648.56,Silver,0
CUST-3075,55,Male,543,6,10360.77,2,1,1,31439.45,Standard,0
CUST-3076,56,Male,535,3,175942.93,4,0,1,143762.34,Standard,1
CUST-3077,43,Female,567,9,162738.61,4,0,0,112842.44,VIP,1
CUST-3078,63,Female,513,5,133295.21,1,1,0,65021.54,Standard,1
CUST-3079,67,Female,510,7,68487.03,2,0,0,64981.31,Standard,1
CUST-3080,32,Female,780,8,15030.49,2,0,1,132686.55,Silver,0
CUST-3081,51,Male,362,5,116427.66,1,0,0,137855.02,Standard,1
CUST-3082,59,Male,645,8,144219.22,1,1,0,136446.66,Silver,1
CUST-3083,61,Male,438,3,19753.83,1,1,0,126092.54,Silver,1
CUST-3084,66,Male,673,5,127119.76,2,0,1,127379.0,Standard,0
CUST-3085,57,Male,391,7,57986.85,1,1,0,96595.99,Silver,1
CUST-3086,28,Female,752,8,153084.6,2,1,0,28528.88,Standard,0
CUST-3087,20,Male,559,2,108383.55,2,1,0,35846.66,Gold,0
CUST-3088,23,Male,578,1,26678.32,2,0,0,106194.16,VIP,0
CUST-3089,26,Male,699,5,105777.37,2,1,0,75145.65,Standard,0
CUST-3090,23,Male,624,3,79751.64,2,1,1,95913.7,Gold,0
CUST-3091,26,Female,791,0,36890.84,2,1,1,53884.7,Silver,0
CUST-3092,56,Male,628,7,168461.63,2,0,0,106177.15,Standard,1
CUST-3093,48,Male,600,8,3194.66,1,1,1,55353.69,Standard,0
CUST-3094,49,Female,659,8,63113.53,1,1,0,82601.6,Standard,1
CUST-3095,58,Male,557,1,3506.41,4,1,1,84839.99,VIP,1
CUST-3096,67,Male,670,8,20105.38,4,1,1,47208.53,Standard,1
CUST-3097,29,Male,489,6,60122.15,2,1,0,134525.97,Standard,1
CUST-3098,25,Female,629,4,11799.97,1,1,1,90727.63,Standard,0
CUST-3099,25,Female,383,6,119729.48,1,1,0,133347.97,Silver,1
CUST-3100,67,Female,658,8,18285.72,1,1,0,57816.96,Gold,1
CUST-3101,45,Male,741,7,140641.01,3,0,1,46541.99,Silver,0
CUST-3102,37,Female,367,5,11475.78,2,1,0,27252.08,Standard,1
CUST-3103,64,Male,406,3,12802.47,3,1,1,36733.08,Standard,1
CUST-3104,24,Male,461,0,61759.85,2,1,1,43433.83,Standard,0
CUST-3105,28,Male,354,5,179417.73,1,1,1,34856.95,Standard,0
CUST-3106,37,Male,759,2,128637.26,1,1,1,137109.91,Silver,0
CUST-3107,33,Male,763,5,154256.13,1,1,0,138929.79,Standard,0
CUST-3108,21,Female,531,5,29168.87,2,0,0,142170.33,Gold,0
CUST-3109,23,Female,362,3,166990.96,1,1,1,144982.6,Silver,0
CUST-3110,39,Male,688,1,2621.1,2,1,0,86479.38,Gold,0
CUST-3111,43,Male,634,8,43398.41,2,1,0,91253.08,VIP,1
CUST-3112,20,Male,608,1,123602.37,1,1,0,41353.8,Gold,0
CUST-3113,58,Male,439,2,75674.04,1,1,1,42131.5,Standard,1
CUST-3114,59,Female,453,9,196854.48,1,1,0,121594.55,Gold,1
CUST-3115,31,Male,728,0,7037.51,2,1,1,131966.14,Silver,0
CUST-3116,28,Female,535,6,199721.04,2,1,0,123089.3,Silver,0
CUST-3117,35,Male,599,0,125101.94,1,1,0,129321.98,Standard,1
CUST-3118,29,Male,604,8,112182.69,3,1,1,59571.29,Standard,0
CUST-3119,40,Male,425,0,12842.98,2,1,1,83258.22,VIP,0
CUST-3120,29,Male,735,4,55392.45,2,1,1,82399.92,Standard,0
CUST-3121,30,Male,808,6,185007.87,2,1,1,149410.43,Standard,0
CUST-3122,42,Female,457,2,71494.95,2,1,1,143647.25,Standard,0
CUST-3123,62,Male,505,8,132668.99,2,1,0,99810.76,Gold,1
CUST-3124,68,Female,431,7,199899.77,1,1,1,42246.64,Standard,1
CUST-3125,36,Male,426,2,53350.87,1,1,1,57324.5,Gold,0
CUST-3126,63,Male,834,4,115640.09,2,1,1,70470.19,Standard,0
CUST-3127,53,Male,819,6,139591.12,2,1,1,134151.46,Standard,0
CUST-3128,62,Female,809,3,33760.82,2,1,1,46329.06,Standard,0
CUST-3129,25,Male,607,4,30585.84,3,1,0,52468.36,Silver,1
CUST-3130,46,Female,476,2,91805.27,3,0,1,68673.09,Standard,1
CUST-3131,49,Male,834,8,77776.69,1,0,0,140863.77,Standard,1
CUST-3132,68,Female,740,9,143128.87,1,1,1,87976.51,Standard,0
CUST-3133,61,Male,631,8,14832.25,1,0,0,105854.5,Standard,1
CUST-3134,35,Female,823,6,194461.16,2,1,1,73402.91,Silver,0
CUST-3135,23,Female,437,9,3841.12,1,1,0,48565.26,Standard,1
CUST-3136,35,Female,553,1,120662.05,1,0,0,52850.07,Standard,1
CUST-3137,36,Male,365,6,112963.89,1,0,0,125333.9,Standard,1
CUST-3138,39,Male,500,6,27808.43,1,0,0,136685.25,Standard,1
CUST-3139,54,Male,773,4,31032.28,1,1,0,86634.46,Gold,1
CUST-3140,49,Female,603,8,158742.82,1,1,0,69624.32,Standard,1
CUST-3141,58,Female,537,2,177624.93,2,1,0,125979.39,Standard,1
CUST-3142,20,Female,678,3,57320.38,1,1,0,109136.85,Standard,0
CUST-3143,45,Male,381,0,88154.83,1,1,0,30109.25,Silver,1
CUST-3144,27,Male,620,5,71644.01,2,0,1,68842.61,Silver,0
CUST-3145,68,Male,834,3,15436.86,2,1,1,110271.62,Standard,0
CUST-3146,52,Female,746,0,134967.64,1,1,0,96709.98,Silver,1
CUST-3147,46,Female,354,1,165213.39,1,1,1,147258.41,Silver,0
CUST-3148,32,Female,808,2,61670.99,2,1,0,133264.42,Standard,0
CUST-3149,50,Male,679,8,198044.98,1,1,1,32467.3,Standard,0
CUST-3150,24,Female,657,7,16094.46,1,0,1,115721.13,Silver,0
CUST-3151,29,Female,682,6,132696.35,1,1,0,67040.83,Silver,0
CUST-3152,66,Male,518,3,90197.37,1,1,0,110260.34,VIP,1
CUST-3153,47,Female,530,0,89873.78,2,0,1,102153.07,Standard,0
CUST-3154,38,Female,715,7,92071.48,3,0,1,87881.28,Silver,0
CUST-3155,48,Female,527,3,52477.67,2,0,1,131618.69,Standard,0
CUST-3156,41,Female,492,2,143397.0,2,0,0,113586.23,Gold,1
CUST-3157,37,Male,711,8,144593.73,1,1,1,136194.39,Silver,0
CUST-3158,54,Male,597,9,57197.02,2,0,0,60200.47,Silver,1
CUST-3159,21,Female,476,3,167225.99,1,1,0,68515.94,Standard,0
CUST-3160,45,Male,612,3,64052.14,1,0,0,102743.92,Standard,1
CUST-3161,61,Female,389,8,145293.53,2,1,1,145808.05,Silver,1
CUST-3162,37,Female,761,1,25078.95,3,1,1,71447.76,Standard,0
CUST-3163,41,Female,765,4,34571.63,1,1,1,29036.71,Standard,0
CUST-3164,67,Female,704,3,63843.33,2,1,1,80735.99,Standard,0
CUST-3165,66,Male,604,8,119180.88,1,1,1,92991.2,Standard,1
CUST-3166,68,Male,492,4,129456.79,1,1,0,125123.43,Silver,1
CUST-3167,49,Male,589,8,79874.88,1,0,1,116075.06,Standard,0
CUST-3168,58,Male,577,8,16489.99,2,1,1,145582.84,Standard,0
CUST-3169,53,Male,690,1,75353.3,2,1,1,122835.35,Standard,0
CUST-3170,51,Male,547,8,138064.74,2,0,0,62328.55,Gold,1
CUST-3171,53,Female,414,2,134528.1,1,1,1,105172.54,Gold,1
CUST-3172,19,Female,737,3,32879.09,1,1,1,109030.15,Standard,0
CUST-3173,32,Male,360,0,2549.01,2,1,1,149752.56,Silver,0
CUST-3174,51,Male,457,0,150843.34,1,1,0,42342.24,Standard,1
CUST-3175,53,Female,375,0,22167.27,1,0,0,48915.69,Silver,1
CUST-3176,23,Male,794,8,17387.48,4,0,1,44439.21,Silver,0
CUST-3177,56,Male,770,7,1537.54,2,0,1,98632.51,Standard,0
CUST-3178,59,Male,500,4,87087.66,1,1,1,41912.63,Standard,1
CUST-3179,68,Female,570,4,101149.52,1,1,0,107000.96,Silver,1
CUST-3180,68,Male,690,8,127895.15,1,1,1,125471.76,Gold,0
CUST-3181,29,Female,845,2,59916.7,2,1,0,79099.12,Gold,0
CUST-3182,20,Male,586,2,142374.52,2,1,1,95085.64,Silver,0
CUST-3183,62,Male,586,6,34697.04,2,1,1,139090.26,Standard,0
CUST-3184,35,Male,846,8,166566.02,1,1,1,96195.74,Standard,0
CUST-3185,57,Male,568,5,114797.82,1,1,0,51075.69,Gold,1
CUST-3186,38,Female,836,1,117194.07,4,1,0,67899.22,Standard,1
CUST-3187,32,Female,773,0,42745.31,4,0,0,91230.73,Silver,1
CUST-3188,50,Female,810,1,15747.64,2,1,1,44362.21,Standard,0
CUST-3189,52,Female,500,0,93480.24,1,0,1,101564.98,Standard,0
CUST-3190,43,Female,472,9,123506.78,2,0,0,149905.76,Standard,1
CUST-3191,25,Female,493,9,19914.25,3,1,1,106566.87,Gold,0
CUST-3192,53,Female,827,8,190156.36,2,1,0,71551.39,Standard,1
CUST-3193,65,Male,538,9,196102.46,2,1,1,66468.31,Silver,1
